id,name,state_id/id,ciudad_id/id
municipio_2039,Ocotepec,cfd_mx.res_country_state_mx_pue,
municipio_1977,Ocoyucan,cfd_mx.res_country_state_mx_pue,
municipio_2011,Olintla,cfd_mx.res_country_state_mx_pue,
municipio_2128,Oriental,cfd_mx.res_country_state_mx_pue,
municipio_1989,Pahuatlán,cfd_mx.res_country_state_mx_pue,
municipio_2163,Palmar de Bravo,cfd_mx.res_country_state_mx_pue,
municipio_1982,Pantepec,cfd_mx.res_country_state_mx_pue,
municipio_2123,Petlalcingo,cfd_mx.res_country_state_mx_pue,
municipio_2113,Piaxtla,cfd_mx.res_country_state_mx_pue,
municipio_1978,Puebla,cfd_mx.res_country_state_mx_pue,
municipio_2160,Quecholac,cfd_mx.res_country_state_mx_pue,
municipio_2134,Quimixtlán,cfd_mx.res_country_state_mx_pue,
municipio_2126,Rafael Lara Grajales,cfd_mx.res_country_state_mx_pue,
municipio_2186,San Antonio Cañada,cfd_mx.res_country_state_mx_pue,
municipio_2072,San Diego la Mesa Tochimiltzingo,cfd_mx.res_country_state_mx_pue,
municipio_2057,San Felipe Teotlalcingo,cfd_mx.res_country_state_mx_pue,
municipio_2006,San Felipe Tepatlán,cfd_mx.res_country_state_mx_pue,
municipio_2188,San Gabriel Chilac,cfd_mx.res_country_state_mx_pue,
municipio_2066,San Gregorio Atzompa,cfd_mx.res_country_state_mx_pue,
municipio_2065,San Jerónimo Tecuanipan,cfd_mx.res_country_state_mx_pue,
municipio_2121,San Jerónimo Xayacatlán,cfd_mx.res_country_state_mx_pue,
municipio_2127,San José Chiapa,cfd_mx.res_country_state_mx_pue,
municipio_2197,San José Miahuatlán,cfd_mx.res_country_state_mx_pue,
municipio_2145,San Juan Atenco,cfd_mx.res_country_state_mx_pue,
municipio_2155,San Juan Atzompa,cfd_mx.res_country_state_mx_pue,
municipio_2055,San Martín Texmelucan,cfd_mx.res_country_state_mx_pue,
municipio_2086,San Martín Totoltepec,cfd_mx.res_country_state_mx_pue,
municipio_2054,San Matías Tlalancaleca,cfd_mx.res_country_state_mx_pue,
municipio_2124,San Miguel Ixitlán,cfd_mx.res_country_state_mx_pue,
municipio_1970,San Miguel Xoxtla,cfd_mx.res_country_state_mx_pue,
municipio_2129,San Nicolás Buenos Aires,cfd_mx.res_country_state_mx_pue,
municipio_2062,San Nicolás de los Ranchos,cfd_mx.res_country_state_mx_pue,
municipio_2111,San Pablo Anicano,cfd_mx.res_country_state_mx_pue,
municipio_2122,San Pedro Yeloixtlahuaca,cfd_mx.res_country_state_mx_pue,
municipio_2142,San Salvador el Seco,cfd_mx.res_country_state_mx_pue,
municipio_2056,San Salvador el Verde,cfd_mx.res_country_state_mx_pue,
municipio_2159,San Salvador Huixcolotla,cfd_mx.res_country_state_mx_pue,
municipio_2194,San Sebastián Tlacotepec,cfd_mx.res_country_state_mx_pue,
municipio_2091,Santa Catarina Tlaltempan,cfd_mx.res_country_state_mx_pue,
municipio_2107,Santa Inés Ahuatempan,cfd_mx.res_country_state_mx_pue,
municipio_2069,Santa Isabel Cholula,cfd_mx.res_country_state_mx_pue,
municipio_2182,Santiago Miahuatlán,cfd_mx.res_country_state_mx_pue,
municipio_2151,Santo Tomás Hueyotlipan,cfd_mx.res_country_state_mx_pue,
municipio_2140,Soltepec,cfd_mx.res_country_state_mx_pue,
municipio_2149,Tecali de Herrera,cfd_mx.res_country_state_mx_pue,
municipio_2162,Tecamachalco,cfd_mx.res_country_state_mx_pue,
municipio_2112,Tecomatlán,cfd_mx.res_country_state_mx_pue,
municipio_2185,Tehuacán,cfd_mx.res_country_state_mx_pue,
municipio_2105,Tehuitzingo,cfd_mx.res_country_state_mx_pue,
municipio_2021,Tenampulco,cfd_mx.res_country_state_mx_pue,
municipio_2085,Teopantlán,cfd_mx.res_country_state_mx_pue,
municipio_2095,Teotlalco,cfd_mx.res_country_state_mx_pue,
municipio_2180,Tepanco de López,cfd_mx.res_country_state_mx_pue,
municipio_2008,Tepango de Rodríguez,cfd_mx.res_country_state_mx_pue,
municipio_2136,Tepatlaxco de Hidalgo,cfd_mx.res_country_state_mx_pue,
municipio_2147,Tepeaca,cfd_mx.res_country_state_mx_pue,
municipio_2078,Tepemaxalco,cfd_mx.res_country_state_mx_pue,
municipio_2073,Tepeojuma,cfd_mx.res_country_state_mx_pue,
municipio_2005,Tepetzintla,cfd_mx.res_country_state_mx_pue,
municipio_2080,Tepexco,cfd_mx.res_country_state_mx_pue,
municipio_2094,Tepexi de Rodríguez,cfd_mx.res_country_state_mx_pue,
municipio_2051,Tepeyahualco,cfd_mx.res_country_state_mx_pue,
municipio_2172,Tepeyahualco de Cuauhtémoc,cfd_mx.res_country_state_mx_pue,
municipio_2033,Tetela de Ocampo,cfd_mx.res_country_state_mx_pue,
municipio_2045,Teteles de Avila Castillo,cfd_mx.res_country_state_mx_pue,
municipio_2048,Teziutlán,cfd_mx.res_country_state_mx_pue,
municipio_2068,Tianguismanalco,cfd_mx.res_country_state_mx_pue,
municipio_2081,Tilapa,cfd_mx.res_country_state_mx_pue,
municipio_2131,Tlachichuca,cfd_mx.res_country_state_mx_pue,
municipio_2177,Tlacotepec de Benito Juárez,cfd_mx.res_country_state_mx_pue,
municipio_1986,Tlacuilotepec,cfd_mx.res_country_state_mx_pue,
municipio_2053,Tlahuapan,cfd_mx.res_country_state_mx_pue,
municipio_1969,Tlaltenango,cfd_mx.res_country_state_mx_pue,
municipio_2169,Tlanepantla,cfd_mx.res_country_state_mx_pue,
municipio_1996,Tlaola,cfd_mx.res_country_state_mx_pue,
municipio_1999,Tlapacoya,cfd_mx.res_country_state_mx_pue,
municipio_2079,Tlapanalá,cfd_mx.res_country_state_mx_pue,
municipio_2042,Tlatlauquitepec,cfd_mx.res_country_state_mx_pue,
municipio_1985,Tlaxco,cfd_mx.res_country_state_mx_pue,
municipio_2067,Tochimilco,cfd_mx.res_country_state_mx_pue,
municipio_2170,Tochtepec,cfd_mx.res_country_state_mx_pue,
municipio_2118,Totoltepec de Guerrero,cfd_mx.res_country_state_mx_pue,
municipio_2104,Tulcingo,cfd_mx.res_country_state_mx_pue,
municipio_2022,Tuzamapan de Galeana,cfd_mx.res_country_state_mx_pue,
municipio_2152,Tzicatlacoyan,cfd_mx.res_country_state_mx_pue,
municipio_1983,Venustiano Carranza,cfd_mx.res_country_state_mx_pue,
municipio_2190,Vicente Guerrero,cfd_mx.res_country_state_mx_pue,
municipio_2117,Xayacatlán de Bravo,cfd_mx.res_country_state_mx_pue,
municipio_1988,Xicotepec,cfd_mx.res_country_state_mx_pue,
municipio_2100,Xicotlán,cfd_mx.res_country_state_mx_pue,
municipio_2049,Xiutetelco,cfd_mx.res_country_state_mx_pue,
municipio_2034,Xochiapulco,cfd_mx.res_country_state_mx_pue,
municipio_2087,Xochiltepec,cfd_mx.res_country_state_mx_pue,
municipio_2017,Xochitlán de Vicente Suárez,cfd_mx.res_country_state_mx_pue,
municipio_2175,Xochitlán Todos Santos,cfd_mx.res_country_state_mx_pue,
municipio_2043,Yaonáhuac,cfd_mx.res_country_state_mx_pue,
municipio_2176,Yehualtepec,cfd_mx.res_country_state_mx_pue,
municipio_2093,Zacapala,cfd_mx.res_country_state_mx_pue,
municipio_2035,Zacapoaxtla,cfd_mx.res_country_state_mx_pue,
municipio_2002,Zacatlán,cfd_mx.res_country_state_mx_pue,
municipio_2187,Zapotitlán,cfd_mx.res_country_state_mx_pue,
municipio_2015,Zapotitlán de Méndez,cfd_mx.res_country_state_mx_pue,
municipio_2036,Zaragoza,cfd_mx.res_country_state_mx_pue,
municipio_2038,Zautla,cfd_mx.res_country_state_mx_pue,
municipio_1997,Zihuateutla,cfd_mx.res_country_state_mx_pue,
municipio_2196,Zinacatepec,cfd_mx.res_country_state_mx_pue,
municipio_2009,Zongozotla,cfd_mx.res_country_state_mx_pue,
municipio_2025,Zoquiapan,cfd_mx.res_country_state_mx_pue,
municipio_2193,Zoquitlán,cfd_mx.res_country_state_mx_pue,
municipio_2217,Amealco de Bonfil,cfd_mx.res_country_state_mx_qro,
municipio_2207,Arroyo Seco,cfd_mx.res_country_state_mx_qro,
municipio_2235,Bacalar,cfd_mx.res_country_state_mx_qro,
municipio_2229,Benito Juárez,cfd_mx.res_country_state_mx_qro,
municipio_2209,Cadereyta de Montes,cfd_mx.res_country_state_mx_qro,
municipio_2203,Colón,cfd_mx.res_country_state_mx_qro,
municipio_2219,Corregidora,cfd_mx.res_country_state_mx_qro,
municipio_2202,El Marqués,cfd_mx.res_country_state_mx_qro,
municipio_2212,Ezequiel Montes,cfd_mx.res_country_state_mx_qro,
municipio_2222,Felipe Carrillo Puerto,cfd_mx.res_country_state_mx_qro,
municipio_2220,Huimilpan,cfd_mx.res_country_state_mx_qro,
municipio_2227,Isla Mujeres,cfd_mx.res_country_state_mx_qro,
municipio_2205,Jalpan de Serra,cfd_mx.res_country_state_mx_qro,
municipio_2234,José María Morelos,cfd_mx.res_country_state_mx_qro,
municipio_2206,Landa de Matamoros,cfd_mx.res_country_state_mx_qro,
municipio_2225,Lázaro Cárdenas,cfd_mx.res_country_state_mx_qro,
municipio_2237,Othón P. Blanco,cfd_mx.res_country_state_mx_qro,
municipio_2213,Pedro Escobedo,cfd_mx.res_country_state_mx_qro,
municipio_2208,Peñamiller,cfd_mx.res_country_state_mx_qro,
municipio_2204,Pinal de Amoles,cfd_mx.res_country_state_mx_qro,
municipio_2201,Querétaro,cfd_mx.res_country_state_mx_qro,
municipio_2210,San Joaquín,cfd_mx.res_country_state_mx_qro,
municipio_2216,San Juan del Río,cfd_mx.res_country_state_mx_qro,
municipio_2232,Solidaridad,cfd_mx.res_country_state_mx_qro,
municipio_2214,Tequisquiapan,cfd_mx.res_country_state_mx_qro,
municipio_2211,Tolimán,cfd_mx.res_country_state_mx_qro,
municipio_2233,Tulum,cfd_mx.res_country_state_mx_qro,
municipio_2330,Ahome,cfd_mx.res_country_state_mx_sin,
municipio_2337,Angostura,cfd_mx.res_country_state_mx_sin,
municipio_2322,Badiraguato,cfd_mx.res_country_state_mx_sin,
municipio_2339,Choix,cfd_mx.res_country_state_mx_sin,
municipio_2350,Concordia,cfd_mx.res_country_state_mx_sin,
municipio_2324,Cosalá,cfd_mx.res_country_state_mx_sin,
municipio_2316,Culiacán,cfd_mx.res_country_state_mx_sin,
municipio_2341,El Fuerte,cfd_mx.res_country_state_mx_sin,
municipio_2352,Elota,cfd_mx.res_country_state_mx_sin,
municipio_2349,Escuinapa,cfd_mx.res_country_state_mx_sin,
municipio_2328,Guasave,cfd_mx.res_country_state_mx_sin,
municipio_2346,Mazatlán,cfd_mx.res_country_state_mx_sin,
municipio_2326,Mocorito,cfd_mx.res_country_state_mx_sin,
municipio_2319,Navolato,cfd_mx.res_country_state_mx_sin,
municipio_2354,Rosario,cfd_mx.res_country_state_mx_sin,
municipio_2335,Salvador Alvarado,cfd_mx.res_country_state_mx_sin,
municipio_2355,San Ignacio,cfd_mx.res_country_state_mx_sin,
municipio_2342,Sinaloa,cfd_mx.res_country_state_mx_sin,
municipio_2242,Ahualulco,cfd_mx.res_country_state_mx_slp,
municipio_2275,Alaquines,cfd_mx.res_country_state_mx_slp,
municipio_2297,Aquismón,cfd_mx.res_country_state_mx_slp,
municipio_2264,Armadillo de los Infante,cfd_mx.res_country_state_mx_slp,
municipio_2309,Axtla de Terrazas,cfd_mx.res_country_state_mx_slp,
municipio_2277,Cárdenas,cfd_mx.res_country_state_mx_slp,
municipio_2248,Catorce,cfd_mx.res_country_state_mx_slp,
municipio_2247,Cedral,cfd_mx.res_country_state_mx_slp,
municipio_2278,Cerritos,cfd_mx.res_country_state_mx_slp,
municipio_2241,Cerro de San Pedro,cfd_mx.res_country_state_mx_slp,
municipio_2249,Charcas,cfd_mx.res_country_state_mx_slp,
municipio_2274,Ciudad del Maíz,cfd_mx.res_country_state_mx_slp,
municipio_2291,Ciudad Fernández,cfd_mx.res_country_state_mx_slp,
municipio_2266,Ciudad Valles,cfd_mx.res_country_state_mx_slp,
municipio_2306,Coxcatlán,cfd_mx.res_country_state_mx_slp,
municipio_2270,Ebano,cfd_mx.res_country_state_mx_slp,
municipio_2272,El Naranjo,cfd_mx.res_country_state_mx_slp,
municipio_2259,Guadalcázar,cfd_mx.res_country_state_mx_slp,
municipio_2307,Huehuetlán,cfd_mx.res_country_state_mx_slp,
municipio_2298,Lagunillas,cfd_mx.res_country_state_mx_slp,
municipio_2256,Matehuala,cfd_mx.res_country_state_mx_slp,
municipio_2314,Matlapa,cfd_mx.res_country_state_mx_slp,
municipio_2243,Mexquitic de Carmona,cfd_mx.res_country_state_mx_slp,
municipio_2260,Moctezuma,cfd_mx.res_country_state_mx_slp,
municipio_2296,Rayón,cfd_mx.res_country_state_mx_slp,
municipio_2289,Rioverde,cfd_mx.res_country_state_mx_slp,
municipio_2251,Salinas,cfd_mx.res_country_state_mx_slp,
municipio_2303,San Antonio,cfd_mx.res_country_state_mx_slp,
municipio_2293,San Ciro de Acosta,cfd_mx.res_country_state_mx_slp,
municipio_2239,San Luis Potosí,cfd_mx.res_country_state_mx_slp,
municipio_2311,San Martín Chalchicuautla,cfd_mx.res_country_state_mx_slp,
municipio_2281,San Nicolás Tolentino,cfd_mx.res_country_state_mx_slp,
municipio_2302,San Vicente Tancuayalab,cfd_mx.res_country_state_mx_slp,
municipio_2299,Santa Catarina,cfd_mx.res_country_state_mx_slp,
municipio_2286,Santa María del Río,cfd_mx.res_country_state_mx_slp,
municipio_2253,Santo Domingo,cfd_mx.res_country_state_mx_slp,
municipio_2294,Tamasopo,cfd_mx.res_country_state_mx_slp,
municipio_2313,Tamazunchale,cfd_mx.res_country_state_mx_slp,
municipio_2310,Tampacán,cfd_mx.res_country_state_mx_slp,
municipio_2305,Tampamolón Corona,cfd_mx.res_country_state_mx_slp,
municipio_2269,Tamuín,cfd_mx.res_country_state_mx_slp,
municipio_2300,Tancanhuitz,cfd_mx.res_country_state_mx_slp,
municipio_2301,Tanlajás,cfd_mx.res_country_state_mx_slp,
municipio_2304,Tanquián de Escobedo,cfd_mx.res_country_state_mx_slp,
municipio_2288,Tierra Nueva,cfd_mx.res_country_state_mx_slp,
municipio_2245,Vanegas,cfd_mx.res_country_state_mx_slp,
municipio_2261,Venado,cfd_mx.res_country_state_mx_slp,
municipio_2262,Villa de Arista,cfd_mx.res_country_state_mx_slp,
municipio_2244,Villa de Arriaga,cfd_mx.res_country_state_mx_slp,
municipio_2258,Villa de Guadalupe,cfd_mx.res_country_state_mx_slp,
municipio_2257,Villa de la Paz,cfd_mx.res_country_state_mx_slp,
municipio_2254,Villa de Ramos,cfd_mx.res_country_state_mx_slp,
municipio_2283,Villa de Reyes,cfd_mx.res_country_state_mx_slp,
municipio_2263,Villa Hidalgo,cfd_mx.res_country_state_mx_slp,
municipio_2280,Villa Juárez,cfd_mx.res_country_state_mx_slp,
municipio_2308,Xilitla,cfd_mx.res_country_state_mx_slp,
municipio_2284,Zaragoza,cfd_mx.res_country_state_mx_slp,
municipio_2412,Aconchi,cfd_mx.res_country_state_mx_son,
municipio_2385,Agua Prieta,cfd_mx.res_country_state_mx_son,
municipio_2439,Alamos,cfd_mx.res_country_state_mx_son,
municipio_2369,Altar,cfd_mx.res_country_state_mx_son,
municipio_2435,Arivechi,cfd_mx.res_country_state_mx_son,
municipio_2401,Arizpe,cfd_mx.res_country_state_mx_son,
municipio_2371,Atil,cfd_mx.res_country_state_mx_son,
municipio_2393,Bacadéhuachi,cfd_mx.res_country_state_mx_son,
municipio_2434,Bacanora,cfd_mx.res_country_state_mx_son,
municipio_2389,Bacerac,cfd_mx.res_country_state_mx_son,
municipio_2403,Bacoachi,cfd_mx.res_country_state_mx_son,
municipio_2420,Bácum,cfd_mx.res_country_state_mx_son,
municipio_2410,Banámichi,cfd_mx.res_country_state_mx_son,
municipio_2413,Baviácora,cfd_mx.res_country_state_mx_son,
municipio_2388,Bavispe,cfd_mx.res_country_state_mx_son,
municipio_2422,Benito Juárez,cfd_mx.res_country_state_mx_son,
municipio_2374,Benjamín Hill,cfd_mx.res_country_state_mx_son,
municipio_2368,Caborca,cfd_mx.res_country_state_mx_son,
municipio_2417,Cajeme,cfd_mx.res_country_state_mx_son,
municipio_2400,Cananea,cfd_mx.res_country_state_mx_son,
municipio_2360,Carbó,cfd_mx.res_country_state_mx_son,
municipio_2402,Cucurpe,cfd_mx.res_country_state_mx_son,
municipio_2394,Cumpas,cfd_mx.res_country_state_mx_son,
municipio_2405,Divisaderos,cfd_mx.res_country_state_mx_son,
municipio_2427,Empalme,cfd_mx.res_country_state_mx_son,
municipio_2421,Etchojoa,cfd_mx.res_country_state_mx_son,
municipio_2386,Fronteras,cfd_mx.res_country_state_mx_son,
municipio_2366,General Plutarco Elías Calles,cfd_mx.res_country_state_mx_son,
municipio_2392,Granados,cfd_mx.res_country_state_mx_son,
municipio_2425,Guaymas,cfd_mx.res_country_state_mx_son,
municipio_2358,Hermosillo,cfd_mx.res_country_state_mx_son,
municipio_2390,Huachinera,cfd_mx.res_country_state_mx_son,
municipio_2395,Huásabas,cfd_mx.res_country_state_mx_son,
municipio_2419,Huatabampo,cfd_mx.res_country_state_mx_son,
municipio_2409,Huépac,cfd_mx.res_country_state_mx_son,
municipio_2379,Imuris,cfd_mx.res_country_state_mx_son,
municipio_2428,La Colorada,cfd_mx.res_country_state_mx_son,
municipio_2382,Magdalena,cfd_mx.res_country_state_mx_son,
municipio_2429,Mazatán,cfd_mx.res_country_state_mx_son,
municipio_2396,Moctezuma,cfd_mx.res_country_state_mx_son,
municipio_2383,Naco,cfd_mx.res_country_state_mx_son,
municipio_2391,Nácori Chico,cfd_mx.res_country_state_mx_son,
municipio_2387,Nacozari de García,cfd_mx.res_country_state_mx_son,
municipio_2418,Navojoa,cfd_mx.res_country_state_mx_son,
municipio_2378,Nogales,cfd_mx.res_country_state_mx_son,
municipio_2438,Onavas,cfd_mx.res_country_state_mx_son,
municipio_2408,Opodepe,cfd_mx.res_country_state_mx_son,
municipio_2372,Oquitoa,cfd_mx.res_country_state_mx_son,
municipio_2376,Pitiquito,cfd_mx.res_country_state_mx_son,
municipio_2364,Puerto Peñasco,cfd_mx.res_country_state_mx_son,
municipio_2437,Quiriego,cfd_mx.res_country_state_mx_son,
municipio_2415,Rayón,cfd_mx.res_country_state_mx_son,
municipio_2436,Rosario,cfd_mx.res_country_state_mx_son,
municipio_2431,Sahuaripa,cfd_mx.res_country_state_mx_son,
municipio_2414,San Felipe de Jesús,cfd_mx.res_country_state_mx_son,
municipio_2426,San Ignacio Río Muerto,cfd_mx.res_country_state_mx_son,
municipio_2432,San Javier,cfd_mx.res_country_state_mx_son,
municipio_2362,San Luis Río Colorado,cfd_mx.res_country_state_mx_son,
municipio_2359,San Miguel de Horcasitas,cfd_mx.res_country_state_mx_son,
municipio_2404,San Pedro de la Cueva,cfd_mx.res_country_state_mx_son,
municipio_2398,Santa Ana,cfd_mx.res_country_state_mx_son,
municipio_2380,Santa Cruz,cfd_mx.res_country_state_mx_son,
municipio_2373,Sáric,cfd_mx.res_country_state_mx_son,
municipio_2433,Soyopa,cfd_mx.res_country_state_mx_son,
municipio_2430,Suaqui Grande,cfd_mx.res_country_state_mx_son,
municipio_2406,Tepache,cfd_mx.res_country_state_mx_son,
municipio_2375,Trincheras,cfd_mx.res_country_state_mx_son,
municipio_2370,Tubutama,cfd_mx.res_country_state_mx_son,
municipio_2411,Ures,cfd_mx.res_country_state_mx_son,
municipio_2397,Villa Hidalgo,cfd_mx.res_country_state_mx_son,
municipio_2407,Villa Pesqueira,cfd_mx.res_country_state_mx_son,
municipio_2440,Yécora,cfd_mx.res_country_state_mx_son,
municipio_95,Abasolo,cfd_mx.res_country_state_mx_tab,
municipio_111,Acuña,cfd_mx.res_country_state_mx_tab,
municipio_120,Allende,cfd_mx.res_country_state_mx_tab,
municipio_89,Arteaga,cfd_mx.res_country_state_mx_tab,
municipio_2469,Balancán,cfd_mx.res_country_state_mx_tab,
municipio_96,Candela,cfd_mx.res_country_state_mx_tab,
municipio_2451,Cárdenas,cfd_mx.res_country_state_mx_tab,
municipio_102,Castaños,cfd_mx.res_country_state_mx_tab,
municipio_2461,Centla,cfd_mx.res_country_state_mx_tab,
municipio_2447,Centro,cfd_mx.res_country_state_mx_tab,
municipio_2455,Comalcalco,cfd_mx.res_country_state_mx_tab,
municipio_139,Cuatro Ciénegas,cfd_mx.res_country_state_mx_tab,
municipio_2456,Cunduacán,cfd_mx.res_country_state_mx_tab,
municipio_2470,Emiliano Zapata,cfd_mx.res_country_state_mx_tab,
municipio_92,Escobedo,cfd_mx.res_country_state_mx_tab,
municipio_144,Francisco I. Madero,cfd_mx.res_country_state_mx_tab,
municipio_99,Frontera,cfd_mx.res_country_state_mx_tab,
municipio_105,General Cepeda,cfd_mx.res_country_state_mx_tab,
municipio_122,Guerrero,cfd_mx.res_country_state_mx_tab,
municipio_123,Hidalgo,cfd_mx.res_country_state_mx_tab,
municipio_2450,Huimanguillo,cfd_mx.res_country_state_mx_tab,
municipio_2465,Jalapa,cfd_mx.res_country_state_mx_tab,
municipio_2445,Jalpa de Méndez,cfd_mx.res_country_state_mx_tab,
municipio_114,Jiménez,cfd_mx.res_country_state_mx_tab,
municipio_2462,Jonuta,cfd_mx.res_country_state_mx_tab,
municipio_90,Juárez,cfd_mx.res_country_state_mx_tab,
municipio_140,Lamadrid,cfd_mx.res_country_state_mx_tab,
municipio_2458,Macuspana,cfd_mx.res_country_state_mx_tab,
municipio_131,Matamoros,cfd_mx.res_country_state_mx_tab,
municipio_100,Monclova,cfd_mx.res_country_state_mx_tab,
municipio_118,Morelos,cfd_mx.res_country_state_mx_tab,
municipio_113,Múzquiz,cfd_mx.res_country_state_mx_tab,
municipio_2446,Nacajuca,cfd_mx.res_country_state_mx_tab,
municipio_136,Nadadores,cfd_mx.res_country_state_mx_tab,
municipio_109,Nava,cfd_mx.res_country_state_mx_tab,
municipio_134,Ocampo,cfd_mx.res_country_state_mx_tab,
municipio_2453,Paraíso,cfd_mx.res_country_state_mx_tab,
municipio_147,Parras,cfd_mx.res_country_state_mx_tab,
municipio_107,Piedras Negras,cfd_mx.res_country_state_mx_tab,
municipio_91,Progreso,cfd_mx.res_country_state_mx_tab,
municipio_104,Ramos Arizpe,cfd_mx.res_country_state_mx_tab,
municipio_127,Sabinas,cfd_mx.res_country_state_mx_tab,
municipio_141,Sacramento,cfd_mx.res_country_state_mx_tab,
municipio_87,Saltillo,cfd_mx.res_country_state_mx_tab,
municipio_94,San Buenaventura,cfd_mx.res_country_state_mx_tab,
municipio_126,San Juan de Sabinas,cfd_mx.res_country_state_mx_tab,
municipio_145,San Pedro,cfd_mx.res_country_state_mx_tab,
municipio_137,Sierra Mojada,cfd_mx.res_country_state_mx_tab,
municipio_2466,Tacotalpa,cfd_mx.res_country_state_mx_tab,
municipio_2464,Teapa,cfd_mx.res_country_state_mx_tab,
municipio_2468,Tenosique,cfd_mx.res_country_state_mx_tab,
municipio_129,Torreón,cfd_mx.res_country_state_mx_tab,
municipio_133,Viesca,cfd_mx.res_country_state_mx_tab,
municipio_121,Villa Unión,cfd_mx.res_country_state_mx_tab,
municipio_116,Zaragoza,cfd_mx.res_country_state_mx_tab,
municipio_2593,Acuamanala de Miguel Hidalgo,cfd_mx.res_country_state_mx_talx,
municipio_2573,Amaxac de Guerrero,cfd_mx.res_country_state_mx_talx,
municipio_2572,Apetatitlán de Antonio Carvajal,cfd_mx.res_country_state_mx_talx,
municipio_2551,Apizaco,cfd_mx.res_country_state_mx_talx,
municipio_2552,Atlangatepec,cfd_mx.res_country_state_mx_talx,
municipio_2567,Atltzayanca,cfd_mx.res_country_state_mx_talx,
municipio_2545,Benito Juárez,cfd_mx.res_country_state_mx_talx,
municipio_2543,Calpulalpan,cfd_mx.res_country_state_mx_talx,
municipio_2589,Chiautempan,cfd_mx.res_country_state_mx_talx,
municipio_2576,Contla de Juan Cuamatzi,cfd_mx.res_country_state_mx_talx,
municipio_2568,Cuapiaxtla,cfd_mx.res_country_state_mx_talx,
municipio_2575,Cuaxomulco,cfd_mx.res_country_state_mx_talx,
municipio_2569,El Carmen Tequexquitla,cfd_mx.res_country_state_mx_talx,
municipio_2566,Emiliano Zapata,cfd_mx.res_country_state_mx_talx,
municipio_2549,Españita,cfd_mx.res_country_state_mx_talx,
municipio_2563,Huamantla,cfd_mx.res_country_state_mx_talx,
municipio_2546,Hueyotlipan,cfd_mx.res_country_state_mx_talx,
municipio_2535,Ixtacuixtla de Mariano Matamoros,cfd_mx.res_country_state_mx_talx,
municipio_2570,Ixtenco,cfd_mx.res_country_state_mx_talx,
municipio_2590,La Magdalena Tlaltelulco,cfd_mx.res_country_state_mx_talx,
municipio_2565,Lázaro Cárdenas,cfd_mx.res_country_state_mx_talx,
municipio_2595,Mazatecochco de José María Morelos,cfd_mx.res_country_state_mx_talx,
municipio_2553,Muñoz de Domingo Arenas,cfd_mx.res_country_state_mx_talx,
municipio_2548,Nanacamilpa de Mariano Arista,cfd_mx.res_country_state_mx_talx,
municipio_2578,Natívitas,cfd_mx.res_country_state_mx_talx,
municipio_2537,Panotla,cfd_mx.res_country_state_mx_talx,
municipio_2587,Papalotla de Xicohténcatl,cfd_mx.res_country_state_mx_talx,
municipio_2581,San Damián Texóloc,cfd_mx.res_country_state_mx_talx,
municipio_2591,San Francisco Tetlanohcan,cfd_mx.res_country_state_mx_talx,
municipio_2582,San Jerónimo Zacualpan,cfd_mx.res_country_state_mx_talx,
municipio_2561,San José Teacalco,cfd_mx.res_country_state_mx_talx,
municipio_2541,San Juan Huactzinco,cfd_mx.res_country_state_mx_talx,
municipio_2584,San Lorenzo Axocomanitla,cfd_mx.res_country_state_mx_talx,
municipio_2556,San Lucas Tecopilco,cfd_mx.res_country_state_mx_talx,
municipio_2597,San Pablo del Monte,cfd_mx.res_country_state_mx_talx,
municipio_2544,Sanctórum de Lázaro Cárdenas,cfd_mx.res_country_state_mx_talx,
municipio_2536,Santa Ana Nopalucan,cfd_mx.res_country_state_mx_talx,
municipio_2579,Santa Apolonia Teacalco,cfd_mx.res_country_state_mx_talx,
municipio_2585,Santa Catarina Ayometla,cfd_mx.res_country_state_mx_talx,
municipio_2594,Santa Cruz Quilehtla,cfd_mx.res_country_state_mx_talx,
municipio_2574,Santa Cruz Tlaxcala,cfd_mx.res_country_state_mx_talx,
municipio_2540,Santa Isabel Xiloxoxtla,cfd_mx.res_country_state_mx_talx,
municipio_2596,Tenancingo,cfd_mx.res_country_state_mx_talx,
municipio_2592,Teolocholco,cfd_mx.res_country_state_mx_talx,
municipio_2577,Tepetitla de Lardizábal,cfd_mx.res_country_state_mx_talx,
municipio_2539,Tepeyanco,cfd_mx.res_country_state_mx_talx,
municipio_2564,Terrenate,cfd_mx.res_country_state_mx_talx,
municipio_2554,Tetla de la Solidaridad,cfd_mx.res_country_state_mx_talx,
municipio_2580,Tetlatlahuca,cfd_mx.res_country_state_mx_talx,
municipio_2534,Tlaxcala,cfd_mx.res_country_state_mx_talx,
municipio_2547,Tlaxco,cfd_mx.res_country_state_mx_talx,
municipio_2559,Tocatlán,cfd_mx.res_country_state_mx_talx,
municipio_2538,Totolac,cfd_mx.res_country_state_mx_talx,
municipio_2560,Tzompantepec,cfd_mx.res_country_state_mx_talx,
municipio_2558,Xaloztoc,cfd_mx.res_country_state_mx_talx,
municipio_2555,Xaltocan,cfd_mx.res_country_state_mx_talx,
municipio_2586,Xicohtzinco,cfd_mx.res_country_state_mx_talx,
municipio_2557,Yauhquemehcan,cfd_mx.res_country_state_mx_talx,
municipio_2583,Zacatelco,cfd_mx.res_country_state_mx_talx,
